<ngay>,<sl>,<gia>
20101201,0,7.760000228881836
20101202,0,8.119999885559082
20101203,0,8.479999542236328
20101204,0,8.479999542236328
20101205,0,8.479999542236328
20101206,0,8.550000190734863
20101207,0,8.119999885559082
20101208,0,7.760000228881836
20101209,0,7.980000019073486
20101210,0,8.329999923706055
20101211,0,8.329999923706055
20101212,0,8.329999923706055
20101213,0,8.6899995803833
20101214,0,8.260000228881836
20101215,0,8.050000190734863
20101216,0,7.690000057220459
20101217,0,8.050000190734863
20101218,0,8.050000190734863
20101219,0,8.050000190734863
20101220,0,7.829999923706055
