<ngay>,<sl>,<gia>
20110331,0,5908.7998046875
20110401,100,6009.89990234375
20110402,100,6009.89990234375
20110403,100,6009.89990234375
20110404,200,6017.0
20110405,150,6007.10009765625
20110406,250,6041.10009765625
20110407,350,6007.39990234375
20110408,450,6055.7998046875
20110409,450,6055.7998046875
20110410,450,6055.7998046875
20110411,550,6053.39990234375
20110412,500,5964.5
20110413,450,6010.39990234375
20110414,400,5963.7998046875
20110415,350,5996.0
20110416,350,5996.0
20110417,350,5996.0
20110418,350,5870.10009765625
20110419,350,5896.89990234375
20110420,100,6022.2998046875
20110421,200,6018.2998046875
20110422,200,6018.2998046875
20110423,200,6018.2998046875
20110424,200,6018.2998046875
20110425,200,6018.2998046875
20110426,300,6069.39990234375
20110427,400,6068.2001953125
20110428,500,6069.89990234375
20110429,500,6069.89990234375
20110430,500,6069.89990234375
20110501,500,6069.89990234375
20110502,500,6069.89990234375
20110503,600,6082.89990234375
20110504,550,5984.10009765625
20110505,550,5920.0
20110506,500,5976.7998046875
20110507,500,5976.7998046875
20110508,500,5976.7998046875
20110509,550,5942.7001953125
