<ngay>,<sl>,<gia>
20110510,0,9.130000114440918
20110511,0,9.130000114440918
20110512,0,8.960000038146973
20110513,0,8.899999618530273
20110514,0,8.899999618530273
20110515,0,8.899999618530273
20110516,0,8.65999984741211
20110517,0,8.430000305175781
20110518,0,8.079999923706055
20110519,0,8.020000457763672
20110520,0,8.020000457763672
20110521,0,8.020000457763672
20110522,0,8.020000457763672
20110523,0,7.730000019073486
20110524,0,7.380000114440918
20110525,0,7.019999980926514
20110526,0,7.380000114440918
20110527,0,7.730000019073486
20110528,0,7.730000019073486
20110529,0,7.730000019073486
