<ngay>,<sl>,<gia>
20101201,0,7.730000019073486
20101202,0,7.889999866485596
20101203,0,8.279999732971191
20101204,0,8.279999732971191
20101205,0,8.279999732971191
20101206,0,8.279999732971191
20101207,0,7.889999866485596
20101208,0,7.510000228881836
20101209,0,7.670000076293945
20101210,0,8.0
20101211,0,8.0
20101212,0,8.0
20101213,0,8.390000343322754
20101214,0,8.0
20101215,0,7.78000020980835
20101216,0,7.510000228881836
20101217,0,7.730000019073486
20101218,0,7.730000019073486
20101219,0,7.730000019073486
20101220,0,8.109999656677246
