<ngay>,<sl>,<gia>
20110510,0,7.039999961853027
20110511,0,7.210000038146973
20110512,0,7.260000228881836
20110513,0,7.309999942779541
20110514,0,7.309999942779541
20110515,0,7.309999942779541
20110516,0,7.309999942779541
20110517,0,7.360000133514404
20110518,0,7.360000133514404
20110519,0,7.360000133514404
20110520,0,7.360000133514404
20110521,0,7.360000133514404
20110522,0,7.360000133514404
20110523,0,7.389999866485596
20110524,0,7.260000228881836
20110525,0,7.519999980926514
20110526,0,7.5
20110527,0,7.519999980926514
20110528,0,7.519999980926514
20110529,0,7.519999980926514
