<ngay>,<sl>,<gia>
20101201,0,11.239999771118164
20101202,0,11.800000190734863
20101203,0,12.359999656677246
20101204,0,12.359999656677246
20101205,0,12.359999656677246
20101206,0,12.579999923706055
20101207,0,11.970000267028809
20101208,0,11.399999618530273
20101209,0,11.970000267028809
20101210,0,12.529999732971191
20101211,0,12.529999732971191
20101212,0,12.529999732971191
20101213,0,13.149999618530273
20101214,0,12.529999732971191
20101215,0,12.130000114440918
20101216,0,11.569999694824219
20101217,0,12.130000114440918
20101218,0,12.130000114440918
20101219,0,12.130000114440918
20101220,0,11.800000190734863
