<ngay>,<sl>,<gia>
20101221,0,24.200000762939453
20101222,0,23.489999771118164
20101223,0,22.790000915527344
20101224,0,22.790000915527344
20101225,0,22.790000915527344
20101226,0,22.790000915527344
20101227,0,22.790000915527344
20101228,0,22.610000610351562
20101229,0,22.610000610351562
20101230,0,22.260000228881836
20101231,0,22.610000610351562
20110101,0,22.610000610351562
20110102,0,22.610000610351562
20110103,0,22.610000610351562
20110104,0,22.790000915527344
20110105,0,22.610000610351562
20110106,0,22.610000610351562
20110107,0,22.610000610351562
20110108,0,22.610000610351562
20110109,0,22.610000610351562
20110219,0,23.139999389648438
20110220,0,23.139999389648438
20110221,0,22.079999923706055
20110222,0,21.020000457763672
20110223,0,21.200000762939453
20110224,0,20.139999389648438
20110225,0,20.670000076293945
20110226,0,20.670000076293945
20110227,0,20.670000076293945
20110228,0,20.139999389648438
20110301,0,20.309999465942383
20110302,0,19.43000030517578
20110303,0,19.43000030517578
20110304,0,19.43000030517578
20110305,0,19.43000030517578
20110306,0,19.43000030517578
20110307,0,19.43000030517578
20110308,0,19.43000030517578
20110309,0,19.610000610351562
20110310,0,20.489999771118164
20110311,0,21.3700008392334
20110312,0,21.3700008392334
20110313,0,21.3700008392334
20110314,0,20.309999465942383
20110315,0,21.200000762939453
20110316,0,21.549999237060547
20110317,0,21.3700008392334
20110318,0,21.3700008392334
20110319,0,21.3700008392334
20110320,0,21.3700008392334
20110321,0,21.200000762939453
20110322,0,20.139999389648438
20110323,0,20.84000015258789
20110324,0,20.489999771118164
20110325,0,20.670000076293945
20110326,0,20.670000076293945
20110327,0,20.670000076293945
20110328,0,20.84000015258789
20110329,0,20.670000076293945
20110330,0,20.309999465942383
20110530,0,16.31999969482422
20110531,0,15.539999961853027
20110601,0,16.31999969482422
20110602,0,17.100000381469727
20110603,0,17.309999465942383
20110604,0,17.309999465942383
20110605,0,17.309999465942383
20110606,0,17.309999465942383
20110607,0,18.15999984741211
20110608,0,18.3700008392334
20110609,0,18.299999237060547
20110610,0,18.440000534057617
20110611,0,18.440000534057617
20110612,0,18.440000534057617
20110613,0,18.3700008392334
20110614,0,17.65999984741211
20110615,0,16.81999969482422
20110616,0,17.3799991607666
20110617,0,17.239999771118164
20110618,0,17.239999771118164
