<ngay>,<sl>,<gia>
20101201,0,12.529999732971191
20101202,0,12.90999984741211
20101203,0,13.6899995803833
20101204,0,13.6899995803833
20101205,0,13.6899995803833
20101206,0,14.470000267028809
20101207,0,13.59000015258789
20101208,0,13.109999656677246
20101209,0,13.399999618530273
20101210,0,13.979999542236328
20101211,0,13.979999542236328
20101212,0,13.979999542236328
20101213,0,14.5600004196167
20101214,0,13.59000015258789
20101215,0,13.210000038146973
20101216,0,12.529999732971191
20101217,0,13.399999618530273
20101218,0,13.399999618530273
20101219,0,13.399999618530273
20101220,0,12.619999885559082
