<ngay>,<sl>,<gia>
20101221,0,35.20000076293945
20101222,0,35.20000076293945
20101223,0,35.43000030517578
20101224,0,35.65999984741211
20101225,0,35.65999984741211
20101226,0,35.65999984741211
20101227,0,35.43000030517578
20101228,0,35.43000030517578
20101229,0,35.65999984741211
20101230,0,35.65999984741211
20101231,100,37.279998779296875
20110101,100,37.279998779296875
20110102,100,37.279998779296875
20110103,100,37.279998779296875
20110104,200,36.59000015258789
20110105,150,36.59000015258789
20110106,250,36.81999969482422
20110107,350,36.81999969482422
20110108,350,36.81999969482422
20110109,350,36.81999969482422
20110110,0,36.81999969482422
20110111,0,36.36000061035156
20110112,0,36.36000061035156
20110113,0,36.130001068115234
20110114,100,36.59000015258789
20110115,100,36.59000015258789
20110116,100,36.59000015258789
20110117,200,36.81999969482422
20110118,200,36.59000015258789
20110119,300,38.310001373291016
20110120,400,37.970001220703125
20110121,350,37.970001220703125
20110122,350,37.970001220703125
20110123,350,37.970001220703125
20110124,300,37.279998779296875
20110125,250,36.59000015258789
20110126,250,37.279998779296875
20110127,350,37.970001220703125
20110128,450,38.65999984741211
20110129,450,38.65999984741211
20110219,0,36.59000015258789
20110220,0,36.59000015258789
20110221,0,34.86000061035156
20110222,0,34.16999816894531
20110223,0,34.86000061035156
20110224,0,33.81999969482422
20110225,0,33.959999084472656
20110226,0,33.959999084472656
20110227,0,33.959999084472656
20110228,0,33.130001068115234
20110301,0,33.0
20110302,0,31.40999984741211
20110303,0,30.100000381469727
20110304,0,29.889999389648438
20110305,0,29.889999389648438
20110306,0,29.889999389648438
20110307,0,30.3700008392334
20110308,0,31.889999389648438
20110309,0,33.20000076293945
20110310,0,34.5099983215332
20110530,0,23.540000915527344
20110531,0,24.15999984741211
20110601,0,25.329999923706055
20110602,0,26.579999923706055
20110603,0,26.579999923706055
20110604,0,26.579999923706055
20110605,0,26.579999923706055
20110606,0,26.579999923706055
20110607,0,27.889999389648438
20110608,0,27.81999969482422
20110609,0,27.610000610351562
20110610,0,27.399999618530273
20110611,0,27.399999618530273
20110612,0,27.399999618530273
20110613,0,27.34000015258789
20110614,0,27.610000610351562
20110615,0,27.399999618530273
20110616,0,27.75
20110617,0,28.989999771118164
20110618,0,28.989999771118164
