<ngay>,<sl>,<gia>
20101201,0,12.079999923706055
20101202,0,12.609999656677246
20101203,0,13.229999542236328
20101204,0,13.229999542236328
20101205,0,13.229999542236328
20101206,0,13.850000381469727
20101207,0,13.539999961853027
20101208,0,12.920000076293945
20101209,0,13.079999923706055
20101210,0,13.6899995803833
20101211,0,13.6899995803833
20101212,0,13.6899995803833
20101213,0,14.3100004196167
20101214,0,13.609999656677246
20101215,0,13.0
20101216,0,12.539999961853027
20101217,0,13.079999923706055
20101218,0,13.079999923706055
20101219,0,13.079999923706055
20101220,0,12.770000457763672
