<ngay>,<sl>,<gia>
20101201,0,12.0600004196167
20101202,0,12.100000381469727
20101203,0,12.75
20101204,0,12.75
20101205,0,12.75
20101206,0,12.630000114440918
20101207,0,11.979999542236328
20101208,0,11.359999656677246
20101209,0,11.569999694824219
20101210,0,12.220000267028809
20101211,0,12.220000267028809
20101212,0,12.220000267028809
20101213,0,14.390000343322754
20101214,0,13.25
20101215,0,13.25
20101216,0,12.760000228881836
20101217,0,13.300000190734863
20101218,0,13.300000190734863
20101219,0,13.300000190734863
20101220,0,13.109999656677246
