<ngay>,<sl>,<gia>
20110331,0,2882.179931640625
20110401,0,2912.780029296875
20110402,0,2912.780029296875
20110403,0,2912.780029296875
20110404,100,2898.81005859375
20110405,50,2893.1201171875
20110406,150,2918.699951171875
20110407,100,2882.139892578125
20110408,50,2903.2099609375
20110409,50,2903.2099609375
20110410,50,2903.2099609375
20110411,150,2896.06005859375
20110412,150,2844.6201171875
20110413,100,2875.2900390625
20110414,100,2843.679931640625
20110415,100,2853.75
20110416,100,2853.75
20110417,100,2853.75
20110418,100,2783.419921875
20110419,100,2793.3798828125
20110420,50,2850.3798828125
20110421,150,2868.8701171875
20110422,150,2868.8701171875
20110423,150,2868.8701171875
20110424,150,2868.8701171875
20110425,150,2868.8701171875
20110426,200,2857.4599609375
20110427,300,2876.429931640625
20110428,350,2860.60009765625
20110429,350,2846.050048828125
20110430,350,2846.050048828125
20110501,350,2846.050048828125
20110502,450,2866.39990234375
20110503,550,2872.449951171875
20110504,550,2835.110107421875
20110505,550,2802.909912109375
20110506,550,2821.800048828125
20110507,550,2821.800048828125
20110508,550,2821.800048828125
20110509,600,2826.7900390625
