<ngay>,<sl>,<gia>
20110311,100,19.0
20110312,100,19.0
20110313,100,19.0
20110314,100,18.290000915527344
20110315,50,18.84000015258789
20110316,150,18.780000686645508
20110317,150,18.6200008392334
20110318,150,18.450000762939453
20110319,150,18.450000762939453
20110320,150,18.450000762939453
20110321,150,18.559999465942383
20110322,150,18.450000762939453
20110323,250,18.729999542236328
20110324,300,18.6200008392334
20110325,300,18.6200008392334
20110326,300,18.6200008392334
20110327,300,18.6200008392334
20110328,300,18.290000915527344
20110329,300,18.510000228881836
20110330,350,18.510000228881836
20110510,0,16.25
20110511,0,16.309999465942383
20110512,0,15.970000267028809
20110513,0,15.529999732971191
20110514,0,15.529999732971191
20110515,0,15.529999732971191
20110516,0,15.420000076293945
20110517,0,15.420000076293945
20110518,0,15.149999618530273
20110519,0,15.149999618530273
20110520,0,14.869999885559082
20110521,0,14.869999885559082
20110522,0,14.869999885559082
20110523,0,14.15999984741211
20110524,0,13.5
20110525,0,12.829999923706055
20110526,0,13.4399995803833
20110527,0,13.329999923706055
20110528,0,13.329999923706055
20110529,0,13.329999923706055
