<ngay>,<sl>,<gia>
20110311,0,17.149999618530273
20110312,0,17.149999618530273
20110313,0,17.149999618530273
20110314,0,16.709999084472656
20110315,0,16.979999542236328
20110316,0,17.950000762939453
20110317,0,18.829999923706055
20110318,0,20.059999465942383
20110319,0,20.059999465942383
20110320,0,20.059999465942383
20110321,0,20.5
20110322,0,19.530000686645508
20110323,0,20.149999618530273
20110324,0,19.440000534057617
20110325,0,19.440000534057617
20110326,0,19.440000534057617
20110327,0,19.440000534057617
20110328,0,19.790000915527344
20110329,0,19.18000030517578
20110330,0,18.90999984741211
