<ngay>,<sl>,<gia>
20110311,100,18.510000228881836
20110312,100,18.510000228881836
20110313,100,18.510000228881836
20110314,100,17.59000015258789
20110315,100,17.59000015258789
20110316,150,17.739999771118164
20110317,150,17.260000228881836
20110318,150,17.399999618530273
20110319,150,17.399999618530273
20110320,150,17.399999618530273
20110321,200,17.549999237060547
20110322,200,17.209999084472656
20110323,200,17.549999237060547
20110324,200,17.209999084472656
20110325,200,17.15999984741211
20110326,200,17.15999984741211
20110327,200,17.15999984741211
20110328,200,17.010000228881836
20110329,200,17.059999465942383
20110330,200,16.920000076293945
20110510,100,18.0
20110511,200,17.899999618530273
20110512,150,17.899999618530273
20110513,250,18.0
20110514,250,18.0
20110515,250,18.0
20110516,250,17.899999618530273
20110517,200,17.600000381469727
20110518,200,17.25
20110519,200,17.149999618530273
20110520,100,16.309999465942383
20110521,100,16.309999465942383
20110522,100,16.309999465942383
20110523,0,15.609999656677246
20110524,0,14.869999885559082
20110525,0,14.170000076293945
20110526,0,14.869999885559082
20110527,0,15.5600004196167
20110528,0,15.5600004196167
20110529,0,15.5600004196167
