<ngay>,<sl>,<gia>
20101221,0,30.270000457763672
20101222,0,29.709999084472656
20101223,0,29.709999084472656
20101224,0,29.709999084472656
20101225,0,29.709999084472656
20101226,0,29.709999084472656
20101227,0,29.709999084472656
20101228,0,29.709999084472656
20101229,0,29.709999084472656
20101230,100,29.989999771118164
20101231,200,29.989999771118164
20110101,200,29.989999771118164
20110102,200,29.989999771118164
20110103,200,29.989999771118164
20110104,150,29.709999084472656
20110105,100,29.709999084472656
20110106,50,29.420000076293945
20110107,0,28.860000610351562
20110108,0,28.860000610351562
20110109,0,28.860000610351562
20110110,0,29.139999389648438
20110111,0,28.860000610351562
20110112,0,28.860000610351562
20110113,100,29.420000076293945
20110114,200,29.709999084472656
20110115,200,29.709999084472656
20110116,200,29.709999084472656
20110117,300,29.709999084472656
20110118,400,30.270000457763672
20110119,500,31.399999618530273
20110120,600,31.1200008392334
20110121,600,31.399999618530273
20110122,600,31.399999618530273
20110123,600,31.399999618530273
20110124,550,30.270000457763672
20110125,500,30.270000457763672
20110126,600,30.559999465942383
20110127,700,31.1200008392334
20110128,800,31.399999618530273
20110129,800,31.399999618530273
20110219,0,31.969999313354492
20110220,0,31.969999313354492
20110221,0,30.559999465942383
20110222,0,29.989999771118164
20110223,50,30.579999923706055
20110224,50,29.049999237060547
20110225,50,29.049999237060547
20110226,50,29.049999237060547
20110227,50,29.049999237060547
20110228,50,28.520000457763672
20110301,100,29.700000762939453
20110302,150,28.93000030517578
20110303,150,29.049999237060547
20110304,200,29.110000610351562
20110305,200,29.110000610351562
20110306,200,29.110000610351562
20110307,250,29.989999771118164
20110308,300,30.280000686645508
20110309,400,30.8700008392334
20110310,500,32.34000015258789
20110530,0,27.639999389648438
20110531,0,27.639999389648438
20110601,50,28.579999923706055
20110602,150,29.989999771118164
20110603,150,28.520000457763672
20110604,150,28.520000457763672
20110605,150,28.520000457763672
20110606,50,27.93000030517578
20110607,100,28.809999465942383
20110608,150,28.700000762939453
20110609,150,28.700000762939453
20110610,150,28.520000457763672
20110611,150,28.520000457763672
20110612,150,28.520000457763672
20110613,50,27.760000228881836
20110614,0,27.049999237060547
20110615,0,27.229999542236328
20110616,0,27.280000686645508
20110617,0,26.049999237060547
20110618,0,26.049999237060547
