<ngay>,<sl>,<gia>
20110110,0,25.0
20110111,0,23.700000762939453
20110112,0,24.100000381469727
20110113,0,24.299999237060547
20110114,0,23.899999618530273
20110115,0,23.899999618530273
20110116,0,23.899999618530273
20110117,0,24.600000381469727
20110118,0,24.200000762939453
20110119,0,24.0
20110120,0,23.600000381469727
20110121,0,23.600000381469727
20110122,0,23.600000381469727
20110123,0,23.600000381469727
20110124,0,22.200000762939453
20110125,0,21.100000381469727
20110126,0,22.299999237060547
20110127,0,23.5
20110128,0,23.600000381469727
20110129,0,23.600000381469727
20110219,0,22.299999237060547
20110220,0,22.299999237060547
20110221,0,21.100000381469727
20110222,0,20.0
20110223,0,20.399999618530273
20110224,0,19.200000762939453
20110225,0,20.299999237060547
20110226,0,20.299999237060547
20110227,0,20.299999237060547
20110228,0,19.899999618530273
20110301,0,19.899999618530273
20110302,0,18.600000381469727
20110303,0,17.399999618530273
20110304,0,17.5
20110305,0,17.5
20110306,0,17.5
20110307,0,17.899999618530273
20110308,0,16.799999237060547
20110309,0,16.0
20110310,0,17.100000381469727
