<ngay>,<sl>,<gia>
20101221,0,34.400001525878906
20101222,0,34.400001525878906
20101223,100,34.79999923706055
20101224,100,34.0
20101225,100,34.0
20101226,100,34.0
20101227,100,34.0
20101228,100,34.0
20101229,100,33.0
20101230,100,33.5
20101231,100,34.0
20110101,100,34.0
20110102,100,34.0
20110103,100,34.0
20110104,100,32.70000076293945
20110105,100,33.400001525878906
20110106,100,33.400001525878906
20110107,100,33.0
20110108,100,33.0
20110109,100,33.0
20110110,0,32.5
20110111,0,32.20000076293945
20110112,0,32.20000076293945
20110113,0,33.29999923706055
20110114,100,34.900001525878906
20110115,100,34.900001525878906
20110116,100,34.900001525878906
20110117,200,36.5
20110118,300,36.70000076293945
20110119,400,38.0
20110120,500,36.79999923706055
20110121,450,36.099998474121094
20110122,450,36.099998474121094
20110123,450,36.099998474121094
20110124,400,35.0
20110125,400,34.0
20110126,400,34.29999923706055
20110127,500,36.0
20110128,600,37.0
20110129,600,37.0
20110219,0,33.70000076293945
20110220,0,33.70000076293945
20110221,0,32.099998474121094
20110222,0,30.5
20110223,0,31.399999618530273
20110224,0,31.5
20110225,0,31.799999237060547
20110226,0,31.799999237060547
20110227,0,31.799999237060547
20110228,0,30.299999237060547
20110301,0,30.600000381469727
20110302,0,29.100000381469727
20110303,0,28.100000381469727
20110304,0,28.700000762939453
20110305,0,28.700000762939453
20110306,0,28.700000762939453
20110307,0,28.700000762939453
20110308,0,29.299999237060547
20110309,0,28.299999237060547
20110310,0,29.700000762939453
20110530,0,16.899999618530273
20110531,0,16.100000381469727
20110601,0,16.899999618530273
20110602,0,17.700000762939453
20110603,0,17.899999618530273
20110604,0,17.899999618530273
20110605,0,17.899999618530273
20110606,0,17.299999237060547
20110607,0,18.0
20110608,0,17.600000381469727
20110609,0,17.399999618530273
20110610,0,17.899999618530273
20110611,0,17.899999618530273
20110612,0,17.899999618530273
20110613,0,18.700000762939453
20110614,0,19.600000381469727
20110615,0,18.899999618530273
20110616,0,18.200000762939453
20110617,0,17.299999237060547
20110618,0,17.299999237060547
