<ngay>,<sl>,<gia>
20110130,0,7.480000019073486
20110131,0,7.480000019073486
20110201,0,7.480000019073486
20110202,0,7.480000019073486
20110203,0,7.480000019073486
20110204,0,7.480000019073486
20110205,0,7.480000019073486
20110206,0,7.480000019073486
20110207,0,7.480000019073486
20110208,0,7.5
20110209,0,7.329999923706055
20110210,0,7.179999828338623
20110211,0,7.210000038146973
20110212,0,7.210000038146973
20110213,0,7.210000038146973
20110214,0,7.25
20110215,0,7.210000038146973
20110216,0,7.159999847412109
20110217,0,7.25
20110218,0,7.03000020980835
