<ngay>,<sl>,<gia>
20101201,0,19.989999771118164
20101202,0,19.989999771118164
20101203,0,19.989999771118164
20101204,0,19.989999771118164
20101205,0,19.989999771118164
20101206,100,20.3700008392334
20101207,200,21.360000610351562
20101208,300,22.110000610351562
20101209,400,22.350000381469727
20101210,500,23.469999313354492
20101211,500,23.469999313354492
20101212,500,23.469999313354492
20101213,600,24.59000015258789
20101214,700,25.579999923706055
20101215,800,26.579999923706055
20101216,750,25.34000015258789
20101217,700,24.09000015258789
20101218,700,24.09000015258789
20101219,700,24.09000015258789
20101220,650,22.979999542236328
20110311,100,32.290000915527344
20110312,100,32.290000915527344
20110313,100,32.290000915527344
20110314,200,31.049999237060547
20110315,150,29.559999465942383
20110316,100,28.809999465942383
20110317,50,29.309999465942383
20110318,150,29.059999465942383
20110319,150,29.059999465942383
20110320,150,29.059999465942383
20110321,250,30.049999237060547
20110322,200,28.809999465942383
20110323,150,29.809999465942383
20110324,250,30.549999237060547
20110325,250,29.809999465942383
20110326,250,29.809999465942383
20110327,250,29.809999465942383
20110328,200,30.299999237060547
20110329,300,31.049999237060547
20110330,400,32.540000915527344
20110530,50,26.329999923706055
20110531,100,27.56999969482422
20110601,150,28.809999465942383
20110602,250,30.049999237060547
20110603,350,30.049999237060547
20110604,350,30.049999237060547
20110605,350,30.049999237060547
20110606,350,28.559999465942383
20110607,350,27.31999969482422
20110608,350,27.31999969482422
20110609,400,28.06999969482422
20110610,450,28.06999969482422
20110611,450,28.06999969482422
20110612,450,28.06999969482422
20110613,550,29.309999465942383
20110614,650,30.549999237060547
20110615,750,32.040000915527344
20110616,850,32.529998779296875
20110617,950,34.04999923706055
20110618,950,34.04999923706055
