<ngay>,<sl>,<gia>
20101221,0,27.979999542236328
20101222,0,27.549999237060547
20101223,0,26.3700008392334
20101224,0,25.940000534057617
20101225,0,25.940000534057617
20101226,0,25.940000534057617
20101227,0,25.770000457763672
20101228,0,27.049999237060547
20101229,0,26.709999084472656
20101230,0,26.6200008392334
20101231,0,26.790000915527344
20110101,0,26.790000915527344
20110102,0,26.790000915527344
20110103,0,26.790000915527344
20110104,0,27.299999237060547
20110105,0,26.709999084472656
20110106,0,26.6200008392334
20110107,0,26.959999084472656
20110108,0,26.959999084472656
20110109,0,26.959999084472656
20110110,0,26.6200008392334
20110111,0,25.350000381469727
20110112,0,25.440000534057617
20110113,0,25.600000381469727
20110114,0,25.860000610351562
20110115,0,25.860000610351562
20110116,0,25.860000610351562
20110117,0,25.940000534057617
20110118,0,25.860000610351562
20110119,0,26.030000686645508
20110120,0,27.299999237060547
20110121,0,26.959999084472656
20110122,0,26.959999084472656
20110123,0,26.959999084472656
20110124,0,25.770000457763672
20110125,0,25.520000457763672
20110126,0,25.770000457763672
20110127,0,25.770000457763672
20110128,0,25.770000457763672
20110129,0,25.770000457763672
20110219,0,24.15999984741211
20110220,0,24.15999984741211
20110221,0,22.979999542236328
20110222,0,22.299999237060547
20110223,0,22.3799991607666
20110224,0,21.8700008392334
20110225,0,22.209999084472656
20110226,0,22.209999084472656
20110227,0,22.209999084472656
20110228,0,21.540000915527344
20110301,0,21.110000610351562
20110302,0,20.09000015258789
20110303,0,19.15999984741211
20110304,0,19.079999923706055
20110305,0,19.079999923706055
20110306,0,19.079999923706055
20110307,0,19.75
20110308,0,20.520000457763672
20110309,0,19.920000076293945
20110310,0,20.920000076293945
