<ngay>,<sl>,<gia>
20110311,0,19.299999237060547
20110312,0,19.299999237060547
20110313,0,19.299999237060547
20110314,0,19.09000015258789
20110315,0,18.770000457763672
20110316,0,18.770000457763672
20110317,0,18.770000457763672
20110318,100,19.299999237060547
20110319,100,19.299999237060547
20110320,100,19.299999237060547
20110321,200,19.299999237060547
20110322,300,19.399999618530273
20110323,400,20.030000686645508
20110324,500,19.81999969482422
20110325,450,19.81999969482422
20110326,450,19.81999969482422
20110327,450,19.81999969482422
20110328,400,19.719999313354492
20110329,350,19.610000610351562
20110330,300,19.510000228881836
20110530,0,20.559999465942383
20110531,0,21.399999618530273
20110601,100,22.020000457763672
20110602,200,22.020000457763672
20110603,200,21.399999618530273
20110604,200,21.399999618530273
20110605,200,21.399999618530273
20110606,200,20.770000457763672
20110607,300,21.600000381469727
20110608,400,21.809999465942383
20110609,500,21.809999465942383
20110610,500,21.809999465942383
20110611,500,21.809999465942383
20110612,500,21.809999465942383
20110613,600,22.020000457763672
20110614,700,22.229999542236328
20110615,700,22.020000457763672
20110616,650,22.020000457763672
20110617,750,22.229999542236328
20110618,750,22.229999542236328
