<ngay>,<sl>,<gia>
20110130,0,4.400000095367432
20110131,0,4.400000095367432
20110201,0,4.400000095367432
20110202,0,4.400000095367432
20110203,0,4.400000095367432
20110204,0,4.400000095367432
20110205,0,4.400000095367432
20110206,0,4.400000095367432
20110207,0,4.400000095367432
20110208,0,4.46999979019165
20110209,0,4.539999961853027
20110210,0,4.46999979019165
20110211,0,4.539999961853027
20110212,0,4.539999961853027
20110213,0,4.539999961853027
20110214,0,4.539999961853027
20110215,0,4.539999961853027
20110216,0,4.340000152587891
20110217,0,4.139999866485596
20110218,0,4.010000228881836
