<ngay>,<sl>,<gia>
20101201,0,10.239999771118164
20101202,0,11.130000114440918
20101203,0,11.420000076293945
20101204,0,11.420000076293945
20101205,0,11.420000076293945
20101206,0,11.720000267028809
20101207,0,10.829999923706055
20101208,0,10.34000015258789
20101209,0,10.829999923706055
20101210,0,11.130000114440918
20101211,0,11.130000114440918
20101212,0,11.130000114440918
20101213,0,11.520000457763672
20101214,0,10.829999923706055
20101215,0,10.729999542236328
20101216,0,10.34000015258789
20101217,0,10.630000114440918
20101218,0,10.630000114440918
20101219,0,10.630000114440918
20101220,0,10.4399995803833
