<ngay>,<sl>,<gia>
20101023,0,13.890000343322754
20101024,0,13.890000343322754
20101025,0,13.890000343322754
20101026,0,14.220000267028809
20101027,0,14.75
20101028,0,14.300000190734863
20101029,0,14.09000015258789
20101030,0,14.34000015258789
20101031,0,14.34000015258789
20101101,0,14.34000015258789
20101102,0,13.930000305175781
20101103,0,13.729999542236328
20101104,0,13.399999618530273
20101105,0,13.600000381469727
20101106,0,14.010000228881836
20101107,0,14.010000228881836
20101108,0,14.010000228881836
20101109,0,13.649999618530273
20101110,0,12.989999771118164
20101111,0,12.75
