<ngay>,<sl>,<gia>
501,0,21.65999984741211
502,50,21.440000534057617
503,50,21.440000534057617
504,50,21.440000534057617
505,100,21.65999984741211
506,150,21.579999923706055
507,150,21.3700008392334
508,50,21.219999313354492
509,0,21.219999313354492
510,0,21.079999923706055
511,0,21.079999923706055
512,0,21.219999313354492
513,50,21.290000915527344
514,100,21.65999984741211
515,100,21.290000915527344
516,100,21.440000534057617
517,200,21.729999542236328
518,300,21.799999237060547
519,300,21.579999923706055
520,300,21.579999923706055
