<ngay>,<sl>,<gia>
20101023,0,5.769999980926514
20101024,0,5.769999980926514
20101025,0,5.769999980926514
20101026,0,5.619999885559082
20101027,0,5.840000152587891
20101028,0,5.840000152587891
20101029,0,5.769999980926514
20101030,0,5.840000152587891
20101031,0,5.840000152587891
20101101,0,5.840000152587891
20101102,0,5.840000152587891
20101103,0,5.769999980926514
20101104,0,5.619999885559082
20101105,0,5.699999809265137
20101106,0,5.840000152587891
20101107,0,5.840000152587891
20101108,0,5.840000152587891
20101109,0,5.769999980926514
20101110,0,5.550000190734863
20101111,0,5.400000095367432
