<ngay>,<sl>,<gia>
501,0,9.75
502,50,9.829999923706055
503,150,10.25
504,200,10.079999923706055
505,200,9.920000076293945
506,200,9.829999923706055
507,200,9.920000076293945
508,300,10.329999923706055
509,400,10.420000076293945
510,500,10.420000076293945
511,500,10.420000076293945
512,450,10.329999923706055
513,400,10.170000076293945
514,500,10.670000076293945
515,600,11.170000076293945
516,700,11.079999923706055
517,650,10.920000076293945
518,600,10.579999923706055
519,550,10.579999923706055
520,500,10.420000076293945
