<ngay>,<sl>,<gia>
20110510,0,9.699999809265137
20110511,0,9.699999809265137
20110512,0,9.640000343322754
20110513,0,9.640000343322754
20110514,0,9.640000343322754
20110515,0,9.640000343322754
20110516,0,9.640000343322754
20110517,0,9.579999923706055
20110518,0,9.529999732971191
20110519,0,9.40999984741211
20110520,0,9.300000190734863
20110521,0,9.300000190734863
20110522,0,9.300000190734863
20110523,0,9.1899995803833
20110524,0,8.729999542236328
20110525,0,8.34000015258789
20110526,0,8.729999542236328
20110527,0,9.069999694824219
20110528,0,9.069999694824219
20110529,0,9.069999694824219
