<ngay>,<sl>,<gia>
20101023,0,5.380000114440918
20101024,0,5.380000114440918
20101025,0,5.380000114440918
20101026,0,5.380000114440918
20101027,0,5.590000152587891
20101028,0,5.489999771118164
20101029,0,5.329999923706055
20101030,0,5.380000114440918
20101031,0,5.380000114440918
20101101,0,5.380000114440918
20101102,0,5.329999923706055
20101103,0,5.269999980926514
20101104,0,5.21999979019165
20101105,0,5.269999980926514
20101106,0,5.429999828338623
20101107,0,5.429999828338623
20101108,0,5.429999828338623
20101109,0,5.380000114440918
20101110,0,5.21999979019165
20101111,0,5.269999980926514
