<ngay>,<sl>,<gia>
20101023,0,4.920000076293945
20101024,0,4.920000076293945
20101025,0,4.920000076293945
20101026,0,5.150000095367432
20101027,0,5.150000095367432
20101028,0,4.920000076293945
20101029,0,5.0
20101030,0,4.920000076293945
20101031,0,4.920000076293945
20101101,0,4.920000076293945
20101102,0,4.920000076293945
20101103,0,4.699999809265137
20101104,0,4.46999979019165
20101105,0,4.619999885559082
20101106,0,4.619999885559082
20101107,0,4.619999885559082
20101108,0,4.619999885559082
20101109,0,4.619999885559082
20101110,0,4.550000190734863
20101111,0,4.619999885559082
