<ngay>,<sl>,<gia>
501,0,11.4399995803833
502,100,11.460000038146973
503,100,11.4399995803833
504,200,11.489999771118164
505,300,11.489999771118164
506,250,11.4399995803833
507,200,11.4399995803833
508,200,11.4399995803833
509,200,11.4399995803833
510,200,11.4399995803833
511,200,11.4399995803833
512,150,11.40999984741211
513,150,11.319999694824219
514,150,11.140000343322754
515,150,11.319999694824219
516,250,11.319999694824219
517,350,11.380000114440918
518,450,11.579999923706055
519,550,11.4399995803833
520,500,11.4399995803833
