<ngay>,<sl>,<gia>
501,100,11.989999771118164
502,200,11.329999923706055
503,150,10.569999694824219
504,100,9.90999984741211
505,200,10.670000076293945
506,300,10.859999656677246
507,250,10.289999961853027
508,250,10.859999656677246
509,200,10.199999809265137
510,300,11.050000190734863
511,400,10.859999656677246
512,350,10.100000381469727
513,300,9.630000114440918
514,300,10.100000381469727
515,400,10.670000076293945
516,500,11.329999923706055
517,450,10.569999694824219
518,400,11.050000190734863
519,500,10.670000076293945
520,600,11.229999542236328
