<ngay>,<sl>,<gia>
501,0,5.239999771118164
502,100,5.239999771118164
503,100,5.239999771118164
504,100,5.159999847412109
505,100,5.159999847412109
506,100,5.159999847412109
507,200,5.239999771118164
508,300,5.239999771118164
509,400,5.320000171661377
510,400,5.239999771118164
511,350,5.239999771118164
512,350,5.239999771118164
513,350,5.239999771118164
514,350,5.239999771118164
515,350,5.010000228881836
516,350,4.929999828338623
517,350,5.010000228881836
518,350,4.929999828338623
519,350,4.849999904632568
520,350,4.849999904632568
