<ngay>,<sl>,<gia>
501,100,20.719999313354492
502,200,20.719999313354492
503,300,20.989999771118164
504,400,20.790000915527344
505,350,20.920000076293945
506,450,20.989999771118164
507,550,21.1299991607666
508,650,21.260000228881836
509,750,22.209999084472656
510,850,22.0
511,800,21.940000534057617
512,750,21.8700008392334
513,700,21.799999237060547
514,650,21.670000076293945
515,600,21.729999542236328
516,550,21.600000381469727
517,500,21.600000381469727
518,600,21.799999237060547
519,700,22.139999389648438
520,800,21.940000534057617
