<ngay>,<sl>,<gia>
501,0,2.799999952316284
502,0,2.9000000953674316
503,0,3.0999999046325684
504,0,3.299999952316284
505,0,3.0999999046325684
506,0,2.9000000953674316
507,0,2.700000047683716
508,0,2.799999952316284
509,0,2.9000000953674316
510,0,2.700000047683716
511,0,2.700000047683716
512,0,2.5999999046325684
513,0,2.700000047683716
514,0,2.799999952316284
515,0,2.700000047683716
516,0,2.5999999046325684
517,0,2.5999999046325684
518,0,2.5999999046325684
519,0,2.5999999046325684
520,0,2.5999999046325684
