<ngay>,<sl>,<gia>
501,0,5.710000038146973
502,0,5.710000038146973
503,0,5.760000228881836
504,0,5.760000228881836
505,0,5.710000038146973
506,0,5.570000171661377
507,0,5.670000076293945
508,0,5.570000171661377
509,0,5.900000095367432
510,0,6.239999771118164
511,100,6.570000171661377
512,200,6.949999809265137
513,300,7.050000190734863
514,250,6.710000038146973
515,200,6.809999942779541
516,300,6.949999809265137
517,400,6.900000095367432
518,500,7.0
519,600,7.380000114440918
520,700,7.809999942779541
