<ngay>,<sl>,<gia>
20101023,0,7.730000019073486
20101024,0,7.730000019073486
20101025,0,7.730000019073486
20101026,0,7.730000019073486
20101027,0,8.020000457763672
20101028,0,7.820000171661377
20101029,0,7.820000171661377
20101030,0,7.820000171661377
20101031,0,7.820000171661377
20101101,0,7.820000171661377
20101102,0,7.820000171661377
20101103,0,7.869999885559082
20101104,0,7.920000076293945
20101105,0,7.920000076293945
20101106,0,8.170000076293945
20101107,0,8.170000076293945
20101108,0,8.170000076293945
20101109,0,8.170000076293945
20101110,0,7.869999885559082
20101111,0,8.069999694824219
