<ngay>,<sl>,<gia>
501,50,10.890000343322754
502,100,10.739999771118164
503,100,10.739999771118164
504,100,10.739999771118164
505,200,11.039999961853027
506,250,10.960000038146973
507,150,10.369999885559082
508,150,10.739999771118164
509,200,10.819999694824219
510,250,10.819999694824219
511,350,11.109999656677246
512,350,10.670000076293945
513,350,10.59000015258789
514,250,10.369999885559082
515,300,10.739999771118164
516,350,10.59000015258789
517,350,10.739999771118164
518,400,10.739999771118164
519,300,10.369999885559082
520,300,10.59000015258789
