<ngay>,<sl>,<gia>
501,100,12.770000457763672
502,200,12.710000038146973
503,150,12.59000015258789
504,100,12.539999961853027
505,50,12.239999771118164
506,0,12.239999771118164
507,0,12.1899995803833
508,0,12.069999694824219
509,0,12.1899995803833
510,0,12.010000228881836
511,100,12.539999961853027
512,200,12.239999771118164
513,300,12.710000038146973
514,250,12.130000114440918
515,200,12.300000190734863
516,300,12.300000190734863
517,300,12.010000228881836
518,300,12.010000228881836
519,300,11.949999809265137
520,400,12.479999542236328
