<ngay>,<sl>,<gia>
501,100,7.360000133514404
502,200,7.360000133514404
503,300,7.670000076293945
504,250,7.289999961853027
505,200,7.230000019073486
506,200,7.170000076293945
507,200,7.170000076293945
508,300,7.610000133514404
509,400,7.610000133514404
510,500,7.670000076293945
511,500,7.170000076293945
512,450,7.289999961853027
513,550,7.730000019073486
514,650,7.920000076293945
515,600,7.420000076293945
516,550,7.860000133514404
517,500,7.360000133514404
518,500,7.230000019073486
519,500,6.920000076293945
520,600,7.360000133514404
