<ngay>,<sl>,<gia>
501,0,8.670000076293945
502,0,8.460000038146973
503,0,8.079999923706055
504,0,7.710000038146973
505,0,8.079999923706055
506,0,8.460000038146973
507,0,8.350000381469727
508,0,8.460000038146973
509,0,8.829999923706055
510,0,9.260000228881836
511,0,9.470000267028809
512,0,9.100000381469727
513,0,9.529999732971191
514,0,9.3100004196167
515,0,9.739999771118164
516,50,10.220000267028809
517,100,10.170000076293945
518,200,10.649999618530273
519,250,10.489999771118164
520,250,10.279999732971191
