<ngay>,<sl>,<gia>
501,0,8.550000190734863
502,0,8.550000190734863
503,0,8.550000190734863
504,0,8.8100004196167
505,0,8.470000267028809
506,0,8.380000114440918
507,0,8.8100004196167
508,0,8.210000038146973
509,0,8.029999732971191
510,0,8.029999732971191
511,0,8.029999732971191
512,0,8.550000190734863
513,0,8.550000190734863
514,0,8.210000038146973
515,0,8.210000038146973
516,0,8.210000038146973
517,0,8.729999542236328
518,100,9.329999923706055
519,200,9.680000305175781
520,300,9.420000076293945
