<ngay>,<sl>,<gia>
501,0,12.149999618530273
502,0,11.75
503,0,12.149999618530273
504,0,12.149999618530273
505,0,12.149999618530273
506,0,12.630000114440918
507,0,12.789999961853027
508,0,12.710000038146973
509,0,12.949999809265137
510,0,12.949999809265137
511,0,12.949999809265137
512,0,13.029999732971191
513,0,12.470000267028809
514,0,11.989999771118164
515,0,11.430000305175781
516,0,11.029999732971191
517,0,11.510000228881836
518,0,12.069999694824219
519,0,12.470000267028809
520,0,12.789999961853027
