<ngay>,<sl>,<gia>
501,0,13.989999771118164
502,100,13.930000305175781
503,100,13.989999771118164
504,200,14.050000190734863
505,300,14.050000190734863
506,250,13.930000305175781
507,200,13.989999771118164
508,200,13.930000305175781
509,150,13.930000305175781
510,150,13.930000305175781
511,250,14.050000190734863
512,350,14.15999984741211
513,450,14.15999984741211
514,450,14.15999984741211
515,400,13.989999771118164
516,350,14.050000190734863
517,450,14.390000343322754
518,450,14.050000190734863
519,400,14.050000190734863
520,350,13.989999771118164
