<ngay>,<sl>,<gia>
20101023,0,6.78000020980835
20101024,0,6.78000020980835
20101025,0,6.78000020980835
20101026,0,6.929999828338623
20101027,0,7.079999923706055
20101028,0,6.929999828338623
20101029,0,6.929999828338623
20101030,0,6.849999904632568
20101031,0,6.849999904632568
20101101,0,6.849999904632568
20101102,0,6.849999904632568
20101103,0,6.619999885559082
20101104,0,6.389999866485596
20101105,0,6.389999866485596
20101106,0,6.309999942779541
20101107,0,6.309999942779541
20101108,0,6.309999942779541
20101109,0,6.239999771118164
20101110,0,6.239999771118164
20101111,0,6.309999942779541
