<ngay>,<sl>,<gia>
20101023,0,3.7799999713897705
20101024,0,3.7799999713897705
20101025,0,3.7799999713897705
20101026,0,3.759999990463257
20101027,0,3.880000114440918
20101028,0,3.799999952316284
20101029,0,3.700000047683716
20101030,0,3.740000009536743
20101031,0,3.740000009536743
20101101,0,3.740000009536743
20101102,0,3.740000009536743
20101103,0,3.640000104904175
20101104,0,3.559999942779541
20101105,0,3.5799999237060547
20101106,0,3.680000066757202
20101107,0,3.680000066757202
20101108,0,3.680000066757202
20101109,0,3.640000104904175
20101110,0,3.4600000381469727
20101111,0,3.299999952316284
