<ngay>,<sl>,<gia>
501,0,12.899999618530273
502,0,12.899999618530273
503,0,12.899999618530273
504,0,12.899999618530273
505,0,13.140000343322754
506,0,13.020000457763672
507,0,12.40999984741211
508,0,12.960000038146973
509,0,12.720000267028809
510,0,12.720000267028809
511,0,12.539999961853027
512,0,12.84000015258789
513,0,12.40999984741211
514,0,11.869999885559082
515,0,12.40999984741211
516,0,12.65999984741211
517,0,12.109999656677246
518,0,12.470000267028809
519,0,12.40999984741211
520,0,12.470000267028809
