<ngay>,<sl>,<gia>
501,0,3.5299999713897705
502,0,3.5299999713897705
503,0,3.3499999046325684
504,0,3.3499999046325684
505,0,3.259999990463257
506,0,3.3499999046325684
507,0,3.259999990463257
508,0,3.1600000858306885
509,0,3.069999933242798
510,0,3.259999990463257
511,0,3.259999990463257
512,0,3.259999990463257
513,0,3.3499999046325684
514,0,3.3499999046325684
515,0,3.3499999046325684
516,0,3.3499999046325684
517,0,3.3499999046325684
518,0,3.3499999046325684
519,0,3.3499999046325684
520,0,3.3499999046325684
