<ngay>,<sl>,<gia>
501,0,8.699999809265137
502,0,8.640000343322754
503,0,8.699999809265137
504,0,8.699999809265137
505,0,8.520000457763672
506,0,8.460000038146973
507,0,8.699999809265137
508,0,8.640000343322754
509,0,8.579999923706055
510,0,8.699999809265137
511,0,8.460000038146973
512,0,8.40999984741211
513,0,8.699999809265137
514,0,8.930000305175781
515,0,8.869999885559082
516,0,8.640000343322754
517,0,8.699999809265137
518,0,8.8100004196167
519,0,8.8100004196167
520,0,8.989999771118164
