<ngay>,<sl>,<gia>
20110510,0,11.25
20110511,100,11.4399995803833
20110512,100,11.25
20110513,0,11.25
20110514,0,11.25
20110515,0,11.25
20110516,100,11.350000381469727
20110517,0,11.15999984741211
20110518,0,11.109999656677246
20110519,0,11.0
20110520,0,10.960000038146973
20110521,0,10.960000038146973
20110522,0,10.960000038146973
20110523,0,10.670000076293945
20110524,0,10.529999732971191
20110525,0,10.529999732971191
20110526,0,10.529999732971191
20110527,0,10.710000038146973
20110528,0,10.710000038146973
20110529,0,10.710000038146973
