<ngay>,<sl>,<gia>
20110510,0,5.489999771118164
20110511,0,5.329999923706055
20110512,0,5.389999866485596
20110513,0,5.230000019073486
20110514,0,5.230000019073486
20110515,0,5.230000019073486
20110516,0,5.179999828338623
20110517,0,4.920000076293945
20110518,0,4.710000038146973
20110519,0,4.869999885559082
20110520,0,4.659999847412109
20110521,0,4.659999847412109
20110522,0,4.659999847412109
20110523,0,4.349999904632568
20110524,0,4.139999866485596
20110525,0,3.940000057220459
20110526,0,4.139999866485596
20110527,0,4.25
20110528,0,4.25
20110529,0,4.25
