<ngay>,<sl>,<gia>
20110510,0,7.849999904632568
20110511,0,7.989999771118164
20110512,0,7.920000076293945
20110513,0,7.920000076293945
20110514,0,7.920000076293945
20110515,0,7.920000076293945
20110516,0,7.920000076293945
20110517,0,7.920000076293945
20110518,0,7.670000076293945
20110519,0,7.480000019073486
20110520,0,7.369999885559082
20110521,0,7.369999885559082
20110522,0,7.369999885559082
20110523,0,7.269999980926514
20110524,0,6.900000095367432
20110525,0,6.579999923706055
20110526,0,6.900000095367432
20110527,0,6.900000095367432
20110528,0,6.900000095367432
20110529,0,6.900000095367432
