<ngay>,<sl>,<gia>
501,0,5.659999847412109
502,0,5.659999847412109
503,0,5.659999847412109
504,0,5.659999847412109
505,0,5.539999961853027
506,0,5.489999771118164
507,0,5.28000020980835
508,0,5.28000020980835
509,0,5.320000171661377
510,0,5.349999904632568
511,0,5.369999885559082
512,0,5.349999904632568
513,0,5.349999904632568
514,0,5.349999904632568
515,0,5.349999904632568
516,0,5.400000095367432
517,0,5.420000076293945
518,0,5.420000076293945
519,0,5.440000057220459
520,0,5.440000057220459
