<ngay>,<sl>,<gia>
501,0,3.5199999809265137
502,0,3.430000066757202
503,0,3.430000066757202
504,0,3.430000066757202
505,0,3.430000066757202
506,0,3.430000066757202
507,0,3.5199999809265137
508,0,3.430000066757202
509,0,3.5199999809265137
510,0,3.5199999809265137
511,0,3.619999885559082
512,0,3.619999885559082
513,0,3.619999885559082
514,0,3.619999885559082
515,0,3.619999885559082
516,0,3.430000066757202
517,0,3.5199999809265137
518,0,3.430000066757202
519,0,3.5199999809265137
520,0,3.5199999809265137
