<ngay>,<sl>,<gia>
20110510,0,3.890000104904175
20110511,0,3.890000104904175
20110512,0,3.809999942779541
20110513,0,3.809999942779541
20110514,0,3.809999942779541
20110515,0,3.809999942779541
20110516,0,3.740000009536743
20110517,0,3.809999942779541
20110518,0,3.740000009536743
20110519,0,3.740000009536743
20110520,0,3.6700000762939453
20110521,0,3.6700000762939453
20110522,0,3.6700000762939453
20110523,0,3.4800000190734863
20110524,0,3.3399999141693115
20110525,0,3.2300000190734863
20110526,0,3.3399999141693115
20110527,0,3.4800000190734863
20110528,0,3.4800000190734863
20110529,0,3.4800000190734863
