<ngay>,<sl>,<gia>
20101023,0,26.5
20101024,0,26.5
20101025,0,26.5
20101026,0,26.299999237060547
20101027,0,26.5
20101028,0,26.200000762939453
20101029,0,25.899999618530273
20101030,0,26.899999618530273
20101031,0,26.899999618530273
20101101,0,26.899999618530273
20101102,0,26.700000762939453
20101103,0,26.700000762939453
20101104,0,26.700000762939453
20101105,0,26.700000762939453
20101106,0,27.200000762939453
20101107,0,27.200000762939453
20101108,0,27.200000762939453
20101109,0,25.200000762939453
20101110,0,24.899999618530273
20101111,0,24.899999618530273
