<ngay>,<sl>,<gia>
501,0,13.670000076293945
502,0,13.220000267028809
503,0,13.789999961853027
504,0,13.670000076293945
505,0,14.3100004196167
506,0,14.649999618530273
507,0,14.649999618530273
508,0,14.649999618530273
509,0,14.710000038146973
510,0,14.9399995803833
511,0,14.9399995803833
512,0,15.34000015258789
513,0,15.569999694824219
514,0,15.859999656677246
515,0,15.229999542236328
516,0,15.510000228881836
517,0,16.030000686645508
518,0,16.200000762939453
519,0,16.09000015258789
520,0,15.510000228881836
