<ngay>,<sl>,<gia>
20110510,0,11.020000457763672
20110511,0,10.949999809265137
20110512,0,10.880000114440918
20110513,0,10.8100004196167
20110514,0,10.8100004196167
20110515,0,10.8100004196167
20110516,0,10.75
20110517,0,10.680000305175781
20110518,0,10.609999656677246
20110519,0,10.479999542236328
20110520,0,9.869999885559082
20110521,0,9.869999885559082
20110522,0,9.869999885559082
20110523,0,9.470000267028809
20110524,0,8.930000305175781
20110525,0,8.329999923706055
20110526,0,8.930000305175781
20110527,0,9.270000457763672
20110528,0,9.270000457763672
20110529,0,9.270000457763672
