<ngay>,<sl>,<gia>
20101023,0,11.34000015258789
20101024,0,11.34000015258789
20101025,0,11.34000015258789
20101026,0,11.34000015258789
20101027,0,11.390000343322754
20101028,0,11.239999771118164
20101029,0,11.130000114440918
20101030,0,11.130000114440918
20101031,0,11.130000114440918
20101101,0,11.130000114440918
20101102,0,10.930000305175781
20101103,0,10.720000267028809
20101104,0,10.670000076293945
20101105,0,10.770000457763672
20101106,0,11.289999961853027
20101107,0,11.289999961853027
20101108,0,11.289999961853027
20101109,0,11.239999771118164
20101110,0,10.819999694824219
20101111,0,10.930000305175781
