<ngay>,<sl>,<gia>
501,0,10.920000076293945
502,100,10.920000076293945
503,100,10.920000076293945
504,200,11.020000457763672
505,300,11.420000076293945
506,400,11.220000267028809
507,400,11.420000076293945
508,350,10.920000076293945
509,300,10.670000076293945
510,250,10.420000076293945
511,200,10.520000457763672
512,300,10.520000457763672
513,300,10.520000457763672
514,400,11.220000267028809
515,500,11.220000267028809
516,450,10.130000114440918
517,400,10.130000114440918
518,500,11.020000457763672
519,600,10.920000076293945
520,550,9.880000114440918
