<ngay>,<sl>,<gia>
20101023,0,9.239999771118164
20101024,0,9.239999771118164
20101025,0,9.239999771118164
20101026,0,9.239999771118164
20101027,0,9.75
20101028,0,9.5
20101029,0,9.3100004196167
20101030,0,9.3100004196167
20101031,0,9.3100004196167
20101101,0,9.3100004196167
20101102,0,9.119999885559082
20101103,0,8.859999656677246
20101104,0,8.550000190734863
20101105,0,8.800000190734863
20101106,0,9.239999771118164
20101107,0,9.239999771118164
20101108,0,9.239999771118164
20101109,0,9.180000305175781
20101110,0,8.739999771118164
20101111,0,8.930000305175781
