<ngay>,<sl>,<gia>
501,0,12.600000381469727
502,100,12.600000381469727
503,100,12.600000381469727
504,200,13.100000381469727
505,300,13.65999984741211
506,250,13.0
507,200,13.359999656677246
508,300,13.260000228881836
509,400,14.109999656677246
510,500,13.609999656677246
511,450,13.859999656677246
512,550,14.109999656677246
513,500,13.609999656677246
514,450,13.859999656677246
515,400,13.359999656677246
516,400,13.859999656677246
517,500,14.109999656677246
518,450,13.149999618530273
519,550,14.520000457763672
520,650,14.109999656677246
