<ngay>,<sl>,<gia>
501,0,6.480000019073486
502,0,6.710000038146973
503,0,6.710000038146973
504,100,7.039999961853027
505,100,6.710000038146973
506,100,7.039999961853027
507,100,6.710000038146973
508,100,6.860000133514404
509,200,7.300000190734863
510,300,7.789999961853027
511,400,8.199999809265137
512,500,8.199999809265137
513,600,8.3100004196167
514,600,8.199999809265137
515,550,8.199999809265137
516,650,8.350000381469727
517,750,8.640000343322754
518,850,8.569999694824219
519,800,8.229999542236328
520,900,8.989999771118164
